response_metric,model_family,specification,guild,bmp,estimate,lcl,ucl,excludes_zero,primary_estimate,primary_excludes_zero,is_new_cell,estimate_shift,conclusion_changed
abundance,abundance_guild_bmp,flagged_effects_removed,facultative_grassland,edge_and_shrub_habitat,0.11066812288127252,-0.14094137735850762,0.36055886870712744,FALSE,0.10835468098119197,FALSE,FALSE,0.002313441900080551,FALSE
abundance,abundance_pooled_bmp,flagged_effects_removed,all_grassland,prescribed_fire,0.0583789420472738,-0.16894569045541089,0.28163102344699964,FALSE,0.06028754492633072,FALSE,FALSE,-0.0019086028790569198,FALSE
abundance,abundance_pooled_bmp,wider_priors,all_grassland,edge_and_shrub_habitat,-0.024596915510746727,-0.24897611511930878,0.19842999822764312,FALSE,-0.026491113319018315,FALSE,FALSE,0.0018941978082715888,FALSE
abundance,abundance_guild_bmp,outliers_removed,obligate_grassland,edge_and_shrub_habitat,-0.12413031221936129,-0.3496967208911624,0.10514447335065526,FALSE,-0.12223667258580623,FALSE,FALSE,-0.0018936396335550582,FALSE
abundance,abundance_pooled_bmp,europe_dropped,all_grassland,reduce_grazing_intensity,0.31358321640039,-0.04820229655200358,0.6730882110881241,FALSE,0.31542421898842354,FALSE,FALSE,-0.0018410025880335468,FALSE
abundance,abundance_guild_bmp,flagged_effects_removed,obligate_grassland,edge_and_shrub_habitat,-0.12040623480834933,-0.40050930128108453,0.1604936215905173,FALSE,-0.12223667258580623,FALSE,FALSE,0.0018304377774568947,FALSE
abundance,abundance_guild_bmp,flagged_effects_removed,facultative_grassland,remove_non_native_shrubs,-0.0239258439423732,-0.34741930031209256,0.30141417770832557,FALSE,-0.022250357764312827,FALSE,FALSE,-0.0016754861780603723,FALSE
abundance,abundance_pooled_bmp,outliers_removed,all_grassland,reduce_grazing_intensity,0.3138699894325404,0.021945738941262834,0.6053656865921472,TRUE,0.31542421898842354,FALSE,FALSE,-0.0015542295558831354,TRUE
abundance,abundance_guild_bmp,flagged_effects_removed,obligate_grassland,eliminate_pesticides,0.30560779693198264,-0.08738211574852726,0.6910865323825995,FALSE,0.30409358233917105,FALSE,FALSE,0.0015142145928115913,FALSE
abundance,abundance_pooled_bmp,flagged_effects_removed,all_grassland,rotational_grazing,0.04626820594286202,-0.3747144131834136,0.4780632529759656,FALSE,0.047732558259714675,FALSE,FALSE,-0.0014643523168526573,FALSE
abundance,abundance_pooled_bmp,wider_priors,all_grassland,rotational_grazing,0.04628071719503848,-0.38299361402495086,0.4880927467756251,FALSE,0.047732558259714675,FALSE,FALSE,-0.0014518410646761973,FALSE
abundance,abundance_guild_bmp,flagged_effects_removed,facultative_grassland,provide_overwintering_habitat,0.022979603376175266,-0.29061851943299516,0.336607572207751,FALSE,0.024394149933461166,FALSE,FALSE,-0.0014145465572859006,FALSE
abundance,abundance_guild_bmp,flagged_effects_removed,facultative_grassland,plant_nwsg,0.3892732119861456,0.14104416041218965,0.6421164230946969,TRUE,0.39059721019637916,TRUE,FALSE,-0.0013239982102335457,FALSE
abundance,abundance_guild_bmp,flagged_effects_removed,obligate_grassland,provide_overwintering_habitat,0.4385402491354591,0.02209854517467533,0.8528807025768802,TRUE,0.4397847705573663,TRUE,FALSE,-0.0012445214219072298,FALSE
abundance,abundance_guild_bmp,group_means_only,facultative_grassland,remove_non_native_shrubs,-0.021025849801454673,-0.3533481120646008,0.3056914317040284,FALSE,-0.022250357764312827,FALSE,FALSE,0.001224507962858154,FALSE
abundance,abundance_pooled_bmp,flagged_effects_removed,all_grassland,edge_and_shrub_habitat,-0.027637021403793295,-0.24969897195140667,0.19092709956340514,FALSE,-0.026491113319018315,FALSE,FALSE,-0.0011459080847749797,FALSE
abundance,abundance_pooled_bmp,flagged_effects_removed,all_grassland,plant_nwsg,0.22398180588010957,0.008561393511388864,0.45757699685181247,TRUE,0.22510084949704268,TRUE,FALSE,-0.001119043616933102,FALSE
abundance,abundance_guild_bmp,flagged_effects_removed,obligate_grassland,stream_exclusion_and_buffers,0.13437387677510781,-0.2687092244574227,0.5341498762762213,FALSE,0.1334024237899127,FALSE,FALSE,9.714529851951037e-4,FALSE
abundance,abundance_pooled_bmp,group_means_only,all_grassland,stream_exclusion_and_buffers,0.12343512340562013,-0.2038726308778784,0.44305150007904637,FALSE,0.12248239547057924,FALSE,FALSE,9.527279350408924e-4,FALSE
abundance,abundance_guild_bmp,europe_dropped,obligate_grassland,edge_and_shrub_habitat,-0.12130461202745926,-0.4025591939550509,0.15843165442140641,FALSE,-0.12223667258580623,FALSE,FALSE,9.320605583469643e-4,FALSE
abundance,abundance_guild_bmp,wider_priors,facultative_grassland,remove_non_native_shrubs,-0.023174074310524304,-0.3485641701601446,0.31353220284427824,FALSE,-0.022250357764312827,FALSE,FALSE,-9.237165462114769e-4,FALSE
abundance,abundance_guild_bmp,flagged_effects_removed,facultative_grassland,eliminate_pesticides,0.1651575556765826,-0.22314154334354,0.5366562296921172,FALSE,0.1642675175723334,FALSE,FALSE,8.900381042492023e-4,FALSE
abundance,abundance_pooled_bmp,group_means_only,all_grassland,provide_overwintering_habitat,0.13247385253451444,-0.14346321720150504,0.39640334052520027,FALSE,0.13166740541514704,FALSE,FALSE,8.064471193673928e-4,FALSE
abundance,abundance_guild_bmp,wider_priors,facultative_grassland,prescribed_fire,-0.34785634711590085,-0.6042272638472475,-0.08983728298184879,TRUE,-0.34863705127586997,TRUE,FALSE,7.807041599691145e-4,FALSE
abundance,abundance_pooled_bmp,flagged_effects_removed,all_grassland,stream_exclusion_and_buffers,0.12174959993053554,-0.2174502996489965,0.4445644179135195,FALSE,0.12248239547057924,FALSE,FALSE,-7.327955400436986e-4,FALSE
abundance,abundance_guild_bmp,flagged_effects_removed,obligate_grassland,plant_nwsg,0.15186605731889496,-0.08020243447177881,0.39579688555383513,FALSE,0.15121259710057347,FALSE,FALSE,6.534602183214944e-4,FALSE
abundance,abundance_guild_bmp,europe_dropped,facultative_grassland,plant_nwsg,0.3899459034454442,0.1418235163913588,0.6452554175343109,TRUE,0.39059721019637916,TRUE,FALSE,-6.513067509349435e-4,FALSE
abundance,abundance_pooled_bmp,flagged_effects_removed,all_grassland,remove_non_native_shrubs,0.12480951897295742,-0.19920733420530443,0.45834473667646,FALSE,0.12440007705712727,FALSE,FALSE,4.0944191583014433e-4,FALSE
abundance,abundance_pooled_bmp,flagged_effects_removed,all_grassland,provide_overwintering_habitat,0.13184837805032967,-0.15396976624509018,0.4098396777412995,FALSE,0.13166740541514704,FALSE,FALSE,1.8097263518263018e-4,FALSE
abundance,abundance_guild_bmp,europe_dropped,obligate_grassland,rotational_grazing,0.08090947951261715,-0.3101930660645736,0.48853246198899136,FALSE,0.08074568315482908,FALSE,FALSE,1.6379635778807078e-4,FALSE
abundance,abundance_guild_bmp,flagged_effects_removed,obligate_grassland,rotational_grazing,0.08084805038790441,-0.3153200196246018,0.49557888653803966,FALSE,0.08074568315482908,FALSE,FALSE,1.0236723307532891e-4,FALSE
abundance,abundance_pooled_bmp,europe_dropped,all_grassland,remove_non_native_shrubs,0.12431068770406933,-0.18076114218932826,0.4350305284686608,FALSE,0.12440007705712727,FALSE,FALSE,-8.938935305793927e-5,FALSE
abundance,abundance_guild_bmp,southeast_us_dropped,obligate_grassland,rotational_grazing,0.08074350043451878,-0.30804902065366835,0.48456250876763324,FALSE,0.08074568315482908,FALSE,FALSE,-2.1827203103008674e-6,FALSE
abundance,abundance_guild_bmp,non_grassland_classes_retained,facultative_grassland,edge_and_shrub_habitat,0.10835468098119197,-0.142880366283206,0.35628654739731414,FALSE,0.10835468098119197,FALSE,FALSE,0,FALSE
abundance,abundance_guild_bmp,non_grassland_classes_retained,facultative_grassland,eliminate_pesticides,0.1642675175723334,-0.22666411526543181,0.5401544966282018,FALSE,0.1642675175723334,FALSE,FALSE,0,FALSE
abundance,abundance_guild_bmp,non_grassland_classes_retained,facultative_grassland,plant_nwsg,0.39059721019637916,0.14563434440749493,0.6409461727279608,TRUE,0.39059721019637916,TRUE,FALSE,0,FALSE
abundance,abundance_guild_bmp,non_grassland_classes_retained,facultative_grassland,prescribed_fire,-0.34863705127586997,-0.6040333816594295,-0.10163149784228073,TRUE,-0.34863705127586997,TRUE,FALSE,0,FALSE
abundance,abundance_guild_bmp,non_grassland_classes_retained,facultative_grassland,provide_overwintering_habitat,0.024394149933461166,-0.29013664065120554,0.3326198880624022,FALSE,0.024394149933461166,FALSE,FALSE,0,FALSE
abundance,abundance_guild_bmp,non_grassland_classes_retained,facultative_grassland,reduce_grazing_intensity,0.15015655803072858,-0.32759769394267696,0.6145369593745537,FALSE,0.15015655803072858,FALSE,FALSE,0,FALSE
abundance,abundance_guild_bmp,non_grassland_classes_retained,facultative_grassland,remove_non_native_shrubs,-0.022250357764312827,-0.3404201041372128,0.30541792358061276,FALSE,-0.022250357764312827,FALSE,FALSE,0,FALSE
abundance,abundance_guild_bmp,non_grassland_classes_retained,facultative_grassland,rotational_grazing,0.08945690493165867,-0.4508861998111497,0.6295849737383656,FALSE,0.08945690493165867,FALSE,FALSE,0,FALSE
abundance,abundance_guild_bmp,non_grassland_classes_retained,obligate_grassland,edge_and_shrub_habitat,-0.12223667258580623,-0.40198202454862914,0.1571059847840431,FALSE,-0.12223667258580623,FALSE,FALSE,0,FALSE
abundance,abundance_guild_bmp,non_grassland_classes_retained,obligate_grassland,eliminate_pesticides,0.30409358233917105,-0.0868193351521395,0.6914469302598786,FALSE,0.30409358233917105,FALSE,FALSE,0,FALSE
abundance,abundance_guild_bmp,non_grassland_classes_retained,obligate_grassland,manage_in_patches,0.5592844542915281,0.1869419887047596,0.9282139557236132,TRUE,0.5592844542915281,TRUE,FALSE,0,FALSE
abundance,abundance_guild_bmp,non_grassland_classes_retained,obligate_grassland,plant_nwsg,0.15121259710057347,-0.083662594189295,0.3958802414173145,FALSE,0.15121259710057347,FALSE,FALSE,0,FALSE
abundance,abundance_guild_bmp,non_grassland_classes_retained,obligate_grassland,prescribed_fire,0.3192064223716612,0.09850214620757372,0.5392321016025868,TRUE,0.3192064223716612,TRUE,FALSE,0,FALSE
abundance,abundance_guild_bmp,non_grassland_classes_retained,obligate_grassland,provide_overwintering_habitat,0.4397847705573663,0.02061391820834653,0.855285735948746,TRUE,0.4397847705573663,TRUE,FALSE,0,FALSE
abundance,abundance_guild_bmp,non_grassland_classes_retained,obligate_grassland,reduce_grazing_intensity,0.4541192597806569,0.02548516013596901,0.8889247737903179,TRUE,0.4541192597806569,TRUE,FALSE,0,FALSE
abundance,abundance_guild_bmp,non_grassland_classes_retained,obligate_grassland,rotational_grazing,0.08074568315482908,-0.31151617329591014,0.4840433492885658,FALSE,0.08074568315482908,FALSE,FALSE,0,FALSE
abundance,abundance_guild_bmp,non_grassland_classes_retained,obligate_grassland,stream_exclusion_and_buffers,0.1334024237899127,-0.2737902705450069,0.5396336438458397,FALSE,0.1334024237899127,FALSE,FALSE,0,FALSE
abundance,abundance_guild_bmp,paper_floor_two,facultative_grassland,edge_and_shrub_habitat,0.10835468098119197,-0.142880366283206,0.35628654739731414,FALSE,0.10835468098119197,FALSE,FALSE,0,FALSE
abundance,abundance_guild_bmp,paper_floor_two,facultative_grassland,eliminate_pesticides,0.1642675175723334,-0.22666411526543181,0.5401544966282018,FALSE,0.1642675175723334,FALSE,FALSE,0,FALSE
abundance,abundance_guild_bmp,paper_floor_two,facultative_grassland,plant_nwsg,0.39059721019637916,0.14563434440749493,0.6409461727279608,TRUE,0.39059721019637916,TRUE,FALSE,0,FALSE
abundance,abundance_guild_bmp,paper_floor_two,facultative_grassland,prescribed_fire,-0.34863705127586997,-0.6040333816594295,-0.10163149784228073,TRUE,-0.34863705127586997,TRUE,FALSE,0,FALSE
abundance,abundance_guild_bmp,paper_floor_two,facultative_grassland,provide_overwintering_habitat,0.024394149933461166,-0.29013664065120554,0.3326198880624022,FALSE,0.024394149933461166,FALSE,FALSE,0,FALSE
abundance,abundance_guild_bmp,paper_floor_two,facultative_grassland,reduce_grazing_intensity,0.15015655803072858,-0.32759769394267696,0.6145369593745537,FALSE,0.15015655803072858,FALSE,FALSE,0,FALSE
abundance,abundance_guild_bmp,paper_floor_two,facultative_grassland,remove_non_native_shrubs,-0.022250357764312827,-0.3404201041372128,0.30541792358061276,FALSE,-0.022250357764312827,FALSE,FALSE,0,FALSE
abundance,abundance_guild_bmp,paper_floor_two,facultative_grassland,rotational_grazing,0.08945690493165867,-0.4508861998111497,0.6295849737383656,FALSE,0.08945690493165867,FALSE,FALSE,0,FALSE
abundance,abundance_guild_bmp,paper_floor_two,obligate_grassland,edge_and_shrub_habitat,-0.12223667258580623,-0.40198202454862914,0.1571059847840431,FALSE,-0.12223667258580623,FALSE,FALSE,0,FALSE
abundance,abundance_guild_bmp,paper_floor_two,obligate_grassland,eliminate_pesticides,0.30409358233917105,-0.0868193351521395,0.6914469302598786,FALSE,0.30409358233917105,FALSE,FALSE,0,FALSE
abundance,abundance_guild_bmp,paper_floor_two,obligate_grassland,manage_in_patches,0.5592844542915281,0.1869419887047596,0.9282139557236132,TRUE,0.5592844542915281,TRUE,FALSE,0,FALSE
abundance,abundance_guild_bmp,paper_floor_two,obligate_grassland,plant_nwsg,0.15121259710057347,-0.083662594189295,0.3958802414173145,FALSE,0.15121259710057347,FALSE,FALSE,0,FALSE
abundance,abundance_guild_bmp,paper_floor_two,obligate_grassland,prescribed_fire,0.3192064223716612,0.09850214620757372,0.5392321016025868,TRUE,0.3192064223716612,TRUE,FALSE,0,FALSE
abundance,abundance_guild_bmp,paper_floor_two,obligate_grassland,provide_overwintering_habitat,0.4397847705573663,0.02061391820834653,0.855285735948746,TRUE,0.4397847705573663,TRUE,FALSE,0,FALSE
abundance,abundance_guild_bmp,paper_floor_two,obligate_grassland,reduce_grazing_intensity,0.4541192597806569,0.02548516013596901,0.8889247737903179,TRUE,0.4541192597806569,TRUE,FALSE,0,FALSE
abundance,abundance_guild_bmp,paper_floor_two,obligate_grassland,rotational_grazing,0.08074568315482908,-0.31151617329591014,0.4840433492885658,FALSE,0.08074568315482908,FALSE,FALSE,0,FALSE
abundance,abundance_guild_bmp,paper_floor_two,obligate_grassland,stream_exclusion_and_buffers,0.1334024237899127,-0.2737902705450069,0.5396336438458397,FALSE,0.1334024237899127,FALSE,FALSE,0,FALSE
abundance,abundance_guild_bmp,guild_assigned_only,facultative_grassland,edge_and_shrub_habitat,0.10835468098119197,-0.142880366283206,0.35628654739731414,FALSE,0.10835468098119197,FALSE,FALSE,0,FALSE
abundance,abundance_guild_bmp,guild_assigned_only,facultative_grassland,eliminate_pesticides,0.1642675175723334,-0.22666411526543181,0.5401544966282018,FALSE,0.1642675175723334,FALSE,FALSE,0,FALSE
abundance,abundance_guild_bmp,guild_assigned_only,facultative_grassland,plant_nwsg,0.39059721019637916,0.14563434440749493,0.6409461727279608,TRUE,0.39059721019637916,TRUE,FALSE,0,FALSE
abundance,abundance_guild_bmp,guild_assigned_only,facultative_grassland,prescribed_fire,-0.34863705127586997,-0.6040333816594295,-0.10163149784228073,TRUE,-0.34863705127586997,TRUE,FALSE,0,FALSE
abundance,abundance_guild_bmp,guild_assigned_only,facultative_grassland,provide_overwintering_habitat,0.024394149933461166,-0.29013664065120554,0.3326198880624022,FALSE,0.024394149933461166,FALSE,FALSE,0,FALSE
abundance,abundance_guild_bmp,guild_assigned_only,facultative_grassland,reduce_grazing_intensity,0.15015655803072858,-0.32759769394267696,0.6145369593745537,FALSE,0.15015655803072858,FALSE,FALSE,0,FALSE
abundance,abundance_guild_bmp,guild_assigned_only,facultative_grassland,remove_non_native_shrubs,-0.022250357764312827,-0.3404201041372128,0.30541792358061276,FALSE,-0.022250357764312827,FALSE,FALSE,0,FALSE
abundance,abundance_guild_bmp,guild_assigned_only,facultative_grassland,rotational_grazing,0.08945690493165867,-0.4508861998111497,0.6295849737383656,FALSE,0.08945690493165867,FALSE,FALSE,0,FALSE
abundance,abundance_guild_bmp,guild_assigned_only,obligate_grassland,edge_and_shrub_habitat,-0.12223667258580623,-0.40198202454862914,0.1571059847840431,FALSE,-0.12223667258580623,FALSE,FALSE,0,FALSE
abundance,abundance_guild_bmp,guild_assigned_only,obligate_grassland,eliminate_pesticides,0.30409358233917105,-0.0868193351521395,0.6914469302598786,FALSE,0.30409358233917105,FALSE,FALSE,0,FALSE
abundance,abundance_guild_bmp,guild_assigned_only,obligate_grassland,manage_in_patches,0.5592844542915281,0.1869419887047596,0.9282139557236132,TRUE,0.5592844542915281,TRUE,FALSE,0,FALSE
abundance,abundance_guild_bmp,guild_assigned_only,obligate_grassland,plant_nwsg,0.15121259710057347,-0.083662594189295,0.3958802414173145,FALSE,0.15121259710057347,FALSE,FALSE,0,FALSE
abundance,abundance_guild_bmp,guild_assigned_only,obligate_grassland,prescribed_fire,0.3192064223716612,0.09850214620757372,0.5392321016025868,TRUE,0.3192064223716612,TRUE,FALSE,0,FALSE
abundance,abundance_guild_bmp,guild_assigned_only,obligate_grassland,provide_overwintering_habitat,0.4397847705573663,0.02061391820834653,0.855285735948746,TRUE,0.4397847705573663,TRUE,FALSE,0,FALSE
abundance,abundance_guild_bmp,guild_assigned_only,obligate_grassland,reduce_grazing_intensity,0.4541192597806569,0.02548516013596901,0.8889247737903179,TRUE,0.4541192597806569,TRUE,FALSE,0,FALSE
abundance,abundance_guild_bmp,guild_assigned_only,obligate_grassland,rotational_grazing,0.08074568315482908,-0.31151617329591014,0.4840433492885658,FALSE,0.08074568315482908,FALSE,FALSE,0,FALSE
abundance,abundance_guild_bmp,guild_assigned_only,obligate_grassland,stream_exclusion_and_buffers,0.1334024237899127,-0.2737902705450069,0.5396336438458397,FALSE,0.1334024237899127,FALSE,FALSE,0,FALSE
abundance,abundance_pooled_bmp,paper_floor_two,all_grassland,edge_and_shrub_habitat,-0.026491113319018315,-0.25139333397689395,0.18849777537247717,FALSE,-0.026491113319018315,FALSE,FALSE,0,FALSE
abundance,abundance_pooled_bmp,paper_floor_two,all_grassland,eliminate_pesticides,0.3593323425320222,-0.010817046642866247,0.7265290351673495,FALSE,0.3593323425320222,FALSE,FALSE,0,FALSE
abundance,abundance_pooled_bmp,paper_floor_two,all_grassland,install_nest_boxes,0.5975824023990427,0.0012187368795841787,1.2038736384475204,TRUE,0.5975824023990427,TRUE,FALSE,0,FALSE
abundance,abundance_pooled_bmp,paper_floor_two,all_grassland,manage_in_patches,0.27624572064862996,-0.09729598316242166,0.6479245178304979,FALSE,0.27624572064862996,FALSE,FALSE,0,FALSE
abundance,abundance_pooled_bmp,paper_floor_two,all_grassland,plant_nwsg,0.22510084949704268,0.010891699158509871,0.4548703621452799,TRUE,0.22510084949704268,TRUE,FALSE,0,FALSE
abundance,abundance_pooled_bmp,paper_floor_two,all_grassland,prescribed_fire,0.06028754492633072,-0.16338597187143267,0.28360935183516545,FALSE,0.06028754492633072,FALSE,FALSE,0,FALSE
abundance,abundance_pooled_bmp,paper_floor_two,all_grassland,provide_overwintering_habitat,0.13166740541514704,-0.14977554412868802,0.3997548927050517,FALSE,0.13166740541514704,FALSE,FALSE,0,FALSE
abundance,abundance_pooled_bmp,paper_floor_two,all_grassland,reduce_grazing_intensity,0.31542421898842354,-0.04583525966000446,0.6841953010993582,FALSE,0.31542421898842354,FALSE,FALSE,0,FALSE
abundance,abundance_pooled_bmp,paper_floor_two,all_grassland,remove_non_native_shrubs,0.12440007705712727,-0.2042005325431648,0.4520863150662369,FALSE,0.12440007705712727,FALSE,FALSE,0,FALSE
abundance,abundance_pooled_bmp,paper_floor_two,all_grassland,rotational_grazing,0.047732558259714675,-0.37259361592769635,0.47551303401967693,FALSE,0.047732558259714675,FALSE,FALSE,0,FALSE
abundance,abundance_pooled_bmp,paper_floor_two,all_grassland,stream_exclusion_and_buffers,0.12248239547057924,-0.21085729426837613,0.447315048205041,FALSE,0.12248239547057924,FALSE,FALSE,0,FALSE
nest_success,nest_success_guild_bmp,outliers_removed,facultative_grassland,edge_and_shrub_habitat,0.7285564676194276,0.18084646251280198,1.1326552101386447,TRUE,0.37026044637534344,FALSE,FALSE,0.35829602124408416,TRUE
nest_success,nest_success_guild_bmp,most_influential_study_removed,obligate_grassland,delay_hay,0.7541815444887019,0.2253831286472609,1.2680590338662112,TRUE,0.9771800307923624,TRUE,FALSE,-0.22299848630366048,FALSE
nest_success,nest_success_guild_bmp,outliers_removed,obligate_grassland,delay_hay,0.7664698511966539,0.33637793493230306,1.1589172888046426,TRUE,0.9771800307923624,TRUE,FALSE,-0.21071017959570848,FALSE
nest_success,nest_success_guild_bmp,southeast_us_dropped,obligate_grassland,plant_nwsg,0.03200931597241205,-0.6490089729302952,0.7177997808183161,FALSE,0.1844686225653626,FALSE,FALSE,-0.15245930659295054,FALSE
nest_success,nest_success_guild_bmp,one_effect_per_study_cell,facultative_grassland,edge_and_shrub_habitat,0.22157698229408312,-0.5217351490932619,0.8991736061455968,FALSE,0.37026044637534344,FALSE,FALSE,-0.14868346408126032,FALSE
nest_success,nest_success_guild_bmp,tighter_priors,obligate_grassland,delay_hay,0.8408334940940088,0.3536360155142449,1.274452525312275,TRUE,0.9771800307923624,TRUE,FALSE,-0.13634653669835362,FALSE
nest_success,nest_success_guild_bmp,outliers_removed,obligate_grassland,edge_and_shrub_habitat,-0.5601568964179203,-1.0192453151771117,-0.1279301396742957,TRUE,-0.435751877264148,FALSE,FALSE,-0.12440501915377233,TRUE
nest_success,nest_success_guild_bmp,one_effect_per_study_cell,obligate_grassland,plant_nwsg,0.06530672085100814,-0.5665613883166133,0.7239122658372237,FALSE,0.1844686225653626,FALSE,FALSE,-0.11916190171435445,FALSE
nest_success,nest_success_guild_bmp,outliers_removed,obligate_grassland,plant_nwsg,0.07667987083065114,-0.29227135533369875,0.44313753084972946,FALSE,0.1844686225653626,FALSE,FALSE,-0.10778875173471145,FALSE
nest_success,nest_success_guild_bmp,group_means_only,obligate_grassland,edge_and_shrub_habitat,-0.5373915794731121,-1.1367206934833367,0.06555232149137188,FALSE,-0.435751877264148,FALSE,FALSE,-0.10163970220896412,FALSE
nest_success,nest_success_guild_bmp,paper_floor_four,obligate_grassland,plant_nwsg,0.09810196540340668,-0.4725965212094485,0.6746141772959349,FALSE,0.1844686225653626,FALSE,FALSE,-0.0863666571619559,FALSE
nest_success,nest_success_guild_bmp,paper_floor_four,obligate_grassland,delay_hay,1.0580421656721755,0.4857130052086287,1.5845016178614018,TRUE,0.9771800307923624,TRUE,FALSE,0.08086213487981309,FALSE
nest_success,nest_success_guild_bmp,southeast_us_dropped,obligate_grassland,delay_hay,1.058039575563295,0.44767913903602785,1.6137664830372935,TRUE,0.9771800307923624,TRUE,FALSE,0.0808595447709326,FALSE
nest_success,nest_success_guild_bmp,tighter_priors,obligate_grassland,edge_and_shrub_habitat,-0.3715993894635403,-0.8095818137461933,0.07554899151763869,FALSE,-0.435751877264148,FALSE,FALSE,0.06415248780060767,FALSE
nest_success,nest_success_guild_bmp,great_plains_dropped,obligate_grassland,edge_and_shrub_habitat,-0.3765996283398589,-1.0416379049128626,0.2927074167324921,FALSE,-0.435751877264148,FALSE,FALSE,0.05915224892428911,FALSE
nest_success,nest_success_guild_bmp,wider_priors,obligate_grassland,delay_hay,1.0333903647267955,0.4724651375943883,1.6182598763852054,TRUE,0.9771800307923624,TRUE,FALSE,0.05621033393443309,FALSE
nest_success,nest_success_guild_bmp,southeast_us_dropped,obligate_grassland,edge_and_shrub_habitat,-0.38275283961009815,-0.9480983188907119,0.1695261196522674,FALSE,-0.435751877264148,FALSE,FALSE,0.05299903765404984,FALSE
nest_success,nest_success_guild_bmp,one_effect_per_study_cell,obligate_grassland,delay_hay,1.0212865799225186,0.3567851897421029,1.5988631420110822,TRUE,0.9771800307923624,TRUE,FALSE,0.044106549130156214,FALSE
nest_success,nest_success_guild_bmp,tighter_priors,facultative_grassland,edge_and_shrub_habitat,0.3271248988669059,-0.21588120098990474,0.784758030302424,FALSE,0.37026044637534344,FALSE,FALSE,-0.043135547508437566,FALSE
nest_success,nest_success_guild_bmp,great_plains_dropped,obligate_grassland,delay_hay,0.9412844650024731,0.27944989502707324,1.5556938487638166,TRUE,0.9771800307923624,TRUE,FALSE,-0.03589556578988928,FALSE
nest_success,nest_success_guild_bmp,one_effect_per_study_cell,obligate_grassland,edge_and_shrub_habitat,-0.45517250298118583,-0.9965369036785582,0.07279850335389229,FALSE,-0.435751877264148,FALSE,FALSE,-0.019420625717037843,FALSE
nest_success,nest_success_guild_bmp,tighter_priors,obligate_grassland,plant_nwsg,0.16604711339765393,-0.26016732491246475,0.5603973150766783,FALSE,0.1844686225653626,FALSE,FALSE,-0.018421509167708655,FALSE
nest_success,nest_success_guild_bmp,group_means_only,obligate_grassland,plant_nwsg,0.1674472669762952,-0.3859302784353464,0.6749900013774762,FALSE,0.1844686225653626,FALSE,FALSE,-0.017021355589067394,FALSE
nest_success,nest_success_guild_bmp,paper_floor_four,obligate_grassland,edge_and_shrub_habitat,-0.45266920140645195,-0.9678439575363602,0.04769917718699352,FALSE,-0.435751877264148,FALSE,FALSE,-0.016917324142303958,FALSE
nest_success,nest_success_guild_bmp,wider_priors,obligate_grassland,edge_and_shrub_habitat,-0.45191146925880443,-1.0121324553448483,0.09782747389189038,FALSE,-0.435751877264148,FALSE,FALSE,-0.01615959199465644,FALSE
nest_success,nest_success_guild_bmp,wider_priors,obligate_grassland,plant_nwsg,0.19706436834289828,-0.35705421563146467,0.7276302502881546,FALSE,0.1844686225653626,FALSE,FALSE,0.012595745777535694,FALSE
nest_success,nest_success_guild_bmp,wider_priors,facultative_grassland,edge_and_shrub_habitat,0.38142421901666623,-0.3432722793975255,1.0053819120919292,FALSE,0.37026044637534344,FALSE,FALSE,0.011163772641322789,FALSE
nest_success,nest_success_guild_bmp,europe_dropped,facultative_grassland,edge_and_shrub_habitat,0.3813269398925795,-0.28149909923791483,0.946947786371006,FALSE,0.37026044637534344,FALSE,FALSE,0.011066493517236042,FALSE
nest_success,nest_success_guild_bmp,europe_dropped,obligate_grassland,plant_nwsg,0.19526323153080455,-0.2815177961472619,0.6629130151551965,FALSE,0.1844686225653626,FALSE,FALSE,0.01079460896544196,FALSE
nest_success,nest_success_guild_bmp,great_plains_dropped,facultative_grassland,edge_and_shrub_habitat,0.3607321469825512,-0.41010057875133266,1.0231380103596228,FALSE,0.37026044637534344,FALSE,FALSE,-0.009528299392792261,FALSE
nest_success,nest_success_guild_bmp,group_means_only,obligate_grassland,delay_hay,0.9724491118915943,0.419603855737287,1.499007690756033,TRUE,0.9771800307923624,TRUE,FALSE,-0.004730918900768044,FALSE
nest_success,nest_success_guild_bmp,group_means_only,facultative_grassland,edge_and_shrub_habitat,0.36800336881432494,-0.313336857820904,0.9477935341443808,FALSE,0.37026044637534344,FALSE,FALSE,-0.0022570775610185057,FALSE
nest_success,nest_success_guild_bmp,europe_dropped,obligate_grassland,edge_and_shrub_habitat,-0.4350527516421089,-0.948301273985062,0.06792105331873469,FALSE,-0.435751877264148,FALSE,FALSE,6.991256220391096e-4,FALSE
nest_success,nest_success_guild_bmp,non_grassland_classes_retained,facultative_grassland,edge_and_shrub_habitat,0.37026044637534344,-0.2783762442029055,0.9281905744591787,FALSE,0.37026044637534344,FALSE,FALSE,0,FALSE
nest_success,nest_success_guild_bmp,non_grassland_classes_retained,obligate_grassland,delay_hay,0.9771800307923624,0.44816920915309916,1.5055847174991324,TRUE,0.9771800307923624,TRUE,FALSE,0,FALSE
nest_success,nest_success_guild_bmp,non_grassland_classes_retained,obligate_grassland,edge_and_shrub_habitat,-0.435751877264148,-0.9563125103395507,0.07588066453082751,FALSE,-0.435751877264148,FALSE,FALSE,0,FALSE
