response_metric,model_family,specification,guild,bmp,estimate,lcl,ucl,excludes_zero
abundance,abundance_pooled_bmp,wider_priors,all_grassland,plant_nwsg,0.23401366350652658,0.015798247100320566,0.46497715585818766,TRUE
abundance,abundance_pooled_bmp,wider_priors,all_grassland,prescribed_fire,0.06483575651651194,-0.17193166924172942,0.28769901470657644,FALSE
abundance,abundance_pooled_bmp,wider_priors,all_grassland,provide_overwintering_habitat,0.13776652216017313,-0.15679650967572614,0.4146075853653988,FALSE
abundance,abundance_pooled_bmp,wider_priors,all_grassland,reduce_grazing_intensity,0.3285548634630301,-0.049391275851107815,0.7023900889107808,FALSE
abundance,abundance_pooled_bmp,wider_priors,all_grassland,remove_non_native_shrubs,0.1337651504710004,-0.20635230086832163,0.46427926632558664,FALSE
abundance,abundance_pooled_bmp,wider_priors,all_grassland,rotational_grazing,0.04628071719503848,-0.38299361402495086,0.4880927467756251,FALSE
abundance,abundance_pooled_bmp,wider_priors,all_grassland,stream_exclusion_and_buffers,0.12578615367475743,-0.22024236746187661,0.45368789699700723,FALSE
abundance,abundance_pooled_bmp,tighter_priors,all_grassland,edge_and_shrub_habitat,-0.034751890115872486,-0.25040279243240865,0.17415481394367044,FALSE
abundance,abundance_pooled_bmp,tighter_priors,all_grassland,eliminate_pesticides,0.32159806499104715,-0.023088467360941053,0.6661748140583624,FALSE
abundance,abundance_pooled_bmp,tighter_priors,all_grassland,install_nest_boxes,0.47131601881226526,-0.0508483860703363,0.9902774613911745,FALSE
abundance,abundance_pooled_bmp,tighter_priors,all_grassland,manage_in_patches,0.24150726816754658,-0.10205445115796821,0.5910558664798019,FALSE
abundance,abundance_pooled_bmp,tighter_priors,all_grassland,plant_nwsg,0.20814774666659036,2.1601385168589204e-4,0.42694339700348133,TRUE
abundance,abundance_pooled_bmp,tighter_priors,all_grassland,prescribed_fire,0.04438825410261367,-0.16574558501140396,0.2512741680283438,FALSE
abundance,abundance_pooled_bmp,tighter_priors,all_grassland,provide_overwintering_habitat,0.1190093012818537,-0.14799484310837882,0.3808726264643723,FALSE
abundance,abundance_pooled_bmp,tighter_priors,all_grassland,reduce_grazing_intensity,0.279544340258045,-0.06356683366584101,0.6203175644140307,FALSE
abundance,abundance_pooled_bmp,tighter_priors,all_grassland,remove_non_native_shrubs,0.10677046834812047,-0.19624656880558197,0.41392095398372925,FALSE
abundance,abundance_pooled_bmp,tighter_priors,all_grassland,rotational_grazing,0.030768006392161484,-0.3554872430748316,0.433776401148485,FALSE
abundance,abundance_pooled_bmp,tighter_priors,all_grassland,stream_exclusion_and_buffers,0.1110403179862012,-0.20716539733027658,0.4150723076115318,FALSE
abundance,abundance_pooled_bmp,one_effect_per_study_cell,all_grassland,edge_and_shrub_habitat,0.07496951526842034,-0.20699546231890142,0.376955262324151,FALSE
abundance,abundance_pooled_bmp,one_effect_per_study_cell,all_grassland,eliminate_pesticides,0.34094354799078597,-0.05301465038752949,0.7315483860575944,FALSE
abundance,abundance_pooled_bmp,one_effect_per_study_cell,all_grassland,install_nest_boxes,0.7051716482069642,0.1000260457687802,1.3093290113608491,TRUE
abundance,abundance_pooled_bmp,one_effect_per_study_cell,all_grassland,manage_in_patches,0.3739967022427888,-0.10182992757836913,0.838614764577013,FALSE
abundance,abundance_pooled_bmp,one_effect_per_study_cell,all_grassland,plant_nwsg,0.27463345356541563,-0.00276921208255911,0.5581009138135824,FALSE
abundance,abundance_pooled_bmp,one_effect_per_study_cell,all_grassland,prescribed_fire,0.10587249369647744,-0.1509564514299809,0.37658860092469393,FALSE
abundance,abundance_pooled_bmp,one_effect_per_study_cell,all_grassland,provide_overwintering_habitat,0.21276817750329086,-0.15333033729417375,0.6087694955456683,FALSE
abundance,abundance_pooled_bmp,one_effect_per_study_cell,all_grassland,reduce_grazing_intensity,0.4338751927417356,-0.04335089122260275,0.8616904589820695,FALSE
abundance,abundance_pooled_bmp,one_effect_per_study_cell,all_grassland,remove_non_native_shrubs,0.10280754879701298,-0.42710808291013974,0.6015076369167751,FALSE
abundance,abundance_pooled_bmp,one_effect_per_study_cell,all_grassland,rotational_grazing,0.09318508895031732,-0.37161919453793996,0.55753804060641865,FALSE
abundance,abundance_pooled_bmp,one_effect_per_study_cell,all_grassland,stream_exclusion_and_buffers,0.2119770170161504,-0.24113153402375867,0.7180925523625075,FALSE
abundance,abundance_pooled_bmp,group_means_only,all_grassland,edge_and_shrub_habitat,-0.048803130278851775,-0.2677689348725465,0.16290243440579485,FALSE
abundance,abundance_pooled_bmp,group_means_only,all_grassland,eliminate_pesticides,0.32518409828186345,-0.22807397542029123,0.8968337807263806,FALSE
abundance,abundance_pooled_bmp,group_means_only,all_grassland,manage_in_patches,0.12731015231495113,-0.4051357757763272,0.6540238592026338,FALSE
abundance,abundance_pooled_bmp,group_means_only,all_grassland,plant_nwsg,0.18924131344578535,-0.017286755129092474,0.41189796748863755,FALSE
abundance,abundance_pooled_bmp,group_means_only,all_grassland,prescribed_fire,-0.031029412895546362,-0.263146008447379,0.20083980517223332,FALSE
abundance,abundance_pooled_bmp,group_means_only,all_grassland,provide_overwintering_habitat,0.13247385253451444,-0.14346321720150504,0.39640334052520027,FALSE
abundance,abundance_pooled_bmp,group_means_only,all_grassland,reduce_grazing_intensity,0.17685046188422598,-0.21758354716359712,0.5663936380509398,FALSE
abundance,abundance_pooled_bmp,group_means_only,all_grassland,remove_non_native_shrubs,0.12070417457929064,-0.19472771496963023,0.4357205091899774,FALSE
abundance,abundance_pooled_bmp,group_means_only,all_grassland,rotational_grazing,0.02578581226741867,-0.37046633962508774,0.43471569718177405,FALSE
abundance,abundance_pooled_bmp,group_means_only,all_grassland,stream_exclusion_and_buffers,0.12343512340562013,-0.2038726308778784,0.44305150007904637,FALSE
abundance,abundance_pooled_bmp,great_plains_only,all_grassland,plant_nwsg,-0.04185619969875436,-0.39155595026471235,0.3278820779958905,FALSE
abundance,abundance_pooled_bmp,great_plains_only,all_grassland,prescribed_fire,0.10950856876838964,-0.21713366764205963,0.41776101702574664,FALSE
abundance,abundance_pooled_bmp,great_plains_only,all_grassland,rotational_grazing,0.0378437145180424,-0.3826805862377546,0.4833212749665199,FALSE
abundance,abundance_pooled_bmp,great_plains_dropped,all_grassland,edge_and_shrub_habitat,0.08958290263642439,-0.17115906591722765,0.3428940703954026,FALSE
abundance,abundance_pooled_bmp,great_plains_dropped,all_grassland,eliminate_pesticides,0.36904654900760314,-0.07916269643910327,0.8195297083451958,FALSE
abundance,abundance_pooled_bmp,great_plains_dropped,all_grassland,install_nest_boxes,0.6382469471395822,-0.021304007227354628,1.3143905098279685,FALSE
abundance,abundance_pooled_bmp,great_plains_dropped,all_grassland,plant_nwsg,0.4474022430989667,0.16480059214485043,0.7487034084284339,TRUE
abundance,abundance_pooled_bmp,great_plains_dropped,all_grassland,prescribed_fire,0.1741681958668001,-0.20706269590936408,0.5879268551536925,FALSE
abundance,abundance_pooled_bmp,great_plains_dropped,all_grassland,provide_overwintering_habitat,0.18401759024200803,-0.13041700294597658,0.4859372483998581,FALSE
abundance,abundance_pooled_bmp,great_plains_dropped,all_grassland,reduce_grazing_intensity,0.13097441864350676,-0.6826750668332523,0.9446844180671696,FALSE
abundance,abundance_pooled_bmp,great_plains_dropped,all_grassland,remove_non_native_shrubs,0.19190104939044128,-0.1933661590866163,0.5817911759312753,FALSE
abundance,abundance_pooled_bmp,great_plains_dropped,all_grassland,stream_exclusion_and_buffers,0.17602315480894537,-0.1836252176348023,0.5270356025293075,FALSE
abundance,abundance_pooled_bmp,southeast_us_dropped,all_grassland,edge_and_shrub_habitat,-0.19473207121271674,-0.45269346219191114,0.06161688584077222,FALSE
abundance,abundance_pooled_bmp,southeast_us_dropped,all_grassland,eliminate_pesticides,0.3683314531073989,0.029547891639509563,0.7085347857325881,TRUE
abundance,abundance_pooled_bmp,southeast_us_dropped,all_grassland,manage_in_patches,0.24857183860663778,-0.12362244792236551,0.6058444976987886,FALSE
abundance,abundance_pooled_bmp,southeast_us_dropped,all_grassland,plant_nwsg,0.15060128899627828,-0.06548891345075097,0.3797167603451251,FALSE
abundance,abundance_pooled_bmp,southeast_us_dropped,all_grassland,prescribed_fire,0.006441980984618964,-0.2215452083923378,0.2254955174776501,FALSE
abundance,abundance_pooled_bmp,southeast_us_dropped,all_grassland,provide_overwintering_habitat,0.16392293222186094,-0.19391756209523903,0.5186889139700356,FALSE
abundance,abundance_pooled_bmp,southeast_us_dropped,all_grassland,reduce_grazing_intensity,0.24839661609327532,-0.12937991858225176,0.6206490716209282,FALSE
abundance,abundance_pooled_bmp,southeast_us_dropped,all_grassland,remove_non_native_shrubs,0.1396320421056516,-0.1989034754370397,0.48368043235730285,FALSE
abundance,abundance_pooled_bmp,southeast_us_dropped,all_grassland,rotational_grazing,0.020692069263166087,-0.3699699993895367,0.42793352858019273,FALSE
abundance,abundance_pooled_bmp,europe_dropped,all_grassland,edge_and_shrub_habitat,-0.032567390521579864,-0.24559141432982096,0.18166591053463413,FALSE
abundance,abundance_pooled_bmp,europe_dropped,all_grassland,eliminate_pesticides,0.3439787875768055,-0.14651743484048715,0.7979922121288492,FALSE
abundance,abundance_pooled_bmp,europe_dropped,all_grassland,manage_in_patches,0.2794347223205721,-0.08199618541723597,0.6350459365317467,FALSE
abundance,abundance_pooled_bmp,europe_dropped,all_grassland,plant_nwsg,0.20762196487229787,0.004347817984560493,0.4253764797209895,TRUE
abundance,abundance_pooled_bmp,europe_dropped,all_grassland,prescribed_fire,0.055657363715983184,-0.16005554446592632,0.2581696475285678,FALSE
abundance,abundance_pooled_bmp,europe_dropped,all_grassland,provide_overwintering_habitat,0.14155821589706574,-0.12854250433318667,0.4039769592399826,FALSE
abundance,abundance_pooled_bmp,europe_dropped,all_grassland,reduce_grazing_intensity,0.31358321640039,-0.04820229655200358,0.6730882110881241,FALSE
abundance,abundance_pooled_bmp,europe_dropped,all_grassland,remove_non_native_shrubs,0.12431068770406933,-0.18076114218932826,0.4350305284686608,FALSE
abundance,abundance_pooled_bmp,europe_dropped,all_grassland,rotational_grazing,0.032623150563049264,-0.358444350579092,0.44341868140750085,FALSE
abundance,abundance_pooled_bmp,europe_dropped,all_grassland,stream_exclusion_and_buffers,0.13208104861592454,-0.18496877934345551,0.4511239059069396,FALSE
abundance,abundance_pooled_bmp,paper_floor_two,all_grassland,edge_and_shrub_habitat,-0.026491113319018315,-0.25139333397689395,0.18849777537247717,FALSE
abundance,abundance_pooled_bmp,paper_floor_two,all_grassland,eliminate_pesticides,0.3593323425320222,-0.010817046642866247,0.7265290351673495,FALSE
abundance,abundance_pooled_bmp,paper_floor_two,all_grassland,install_nest_boxes,0.5975824023990427,0.0012187368795841787,1.2038736384475204,TRUE
abundance,abundance_pooled_bmp,paper_floor_two,all_grassland,manage_in_patches,0.27624572064862996,-0.09729598316242166,0.6479245178304979,FALSE
abundance,abundance_pooled_bmp,paper_floor_two,all_grassland,plant_nwsg,0.22510084949704268,0.010891699158509871,0.4548703621452799,TRUE
abundance,abundance_pooled_bmp,paper_floor_two,all_grassland,prescribed_fire,0.06028754492633072,-0.16338597187143267,0.28360935183516545,FALSE
abundance,abundance_pooled_bmp,paper_floor_two,all_grassland,provide_overwintering_habitat,0.13166740541514704,-0.14977554412868802,0.3997548927050517,FALSE
abundance,abundance_pooled_bmp,paper_floor_two,all_grassland,reduce_grazing_intensity,0.31542421898842354,-0.04583525966000446,0.6841953010993582,FALSE
abundance,abundance_pooled_bmp,paper_floor_two,all_grassland,remove_non_native_shrubs,0.12440007705712727,-0.2042005325431648,0.4520863150662369,FALSE
abundance,abundance_pooled_bmp,paper_floor_two,all_grassland,rotational_grazing,0.047732558259714675,-0.37259361592769635,0.47551303401967693,FALSE
abundance,abundance_pooled_bmp,paper_floor_two,all_grassland,stream_exclusion_and_buffers,0.12248239547057924,-0.21085729426837613,0.447315048205041,FALSE
abundance,abundance_pooled_bmp,paper_floor_four,all_grassland,edge_and_shrub_habitat,-0.029730008648723556,-0.2591114246945668,0.1946855367781392,FALSE
abundance,abundance_pooled_bmp,paper_floor_four,all_grassland,eliminate_pesticides,0.3675746157187898,-0.0058074641937772625,0.7306494308823946,FALSE
abundance,abundance_pooled_bmp,paper_floor_four,all_grassland,install_nest_boxes,0.6069818496669132,-0.0026746886515114235,1.2156410325821272,FALSE
abundance,abundance_pooled_bmp,paper_floor_four,all_grassland,manage_in_patches,0.29453959240980954,-0.07588084673893394,0.6644487985240379,FALSE
abundance,abundance_pooled_bmp,paper_floor_four,all_grassland,plant_nwsg,0.23220688255128297,0.010234149527397951,0.46122856612469465,TRUE
abundance,abundance_pooled_bmp,paper_floor_four,all_grassland,prescribed_fire,0.08431251855075667,-0.13833287243572814,0.3065151997523731,FALSE
abundance,abundance_pooled_bmp,paper_floor_four,all_grassland,provide_overwintering_habitat,0.15193847000752836,-0.14817025034675954,0.44388055173882196,FALSE
abundance,abundance_pooled_bmp,paper_floor_four,all_grassland,reduce_grazing_intensity,0.3337399319951856,-0.03247383988343243,0.706379168362023,FALSE
abundance,abundance_pooled_bmp,paper_floor_four,all_grassland,remove_non_native_shrubs,0.13285422392764135,-0.19844952204984617,0.4642316993631905,FALSE
abundance,abundance_pooled_bmp,paper_floor_four,all_grassland,rotational_grazing,0.0537360346525943,-0.3621615847991684,0.4906965287318859,FALSE
abundance,abundance_pooled_bmp,guild_assigned_only,all_grassland,edge_and_shrub_habitat,-0.059414288384881414,-0.27642416999503566,0.14995465466665955,FALSE
abundance,abundance_pooled_bmp,guild_assigned_only,all_grassland,eliminate_pesticides,0.2327151436356465,-0.13462114683370038,0.5835593431119436,FALSE
abundance,abundance_pooled_bmp,guild_assigned_only,all_grassland,manage_in_patches,0.27381901594573593,-0.08705205110929377,0.63359447328367,FALSE
abundance,abundance_pooled_bmp,guild_assigned_only,all_grassland,plant_nwsg,0.18537110373500687,-0.018465592857260665,0.4009385888200243,FALSE
abundance,abundance_pooled_bmp,guild_assigned_only,all_grassland,prescribed_fire,0.056555931584781505,-0.15133659831728616,0.2602284231437828,FALSE
abundance,abundance_pooled_bmp,guild_assigned_only,all_grassland,provide_overwintering_habitat,0.1516864945773695,-0.14146757975051935,0.4326497821558148,FALSE
abundance,abundance_pooled_bmp,guild_assigned_only,all_grassland,reduce_grazing_intensity,0.3129355691829389,-0.04414886557444691,0.6657998751644143,FALSE
abundance,abundance_pooled_bmp,guild_assigned_only,all_grassland,remove_non_native_shrubs,0.1272648704045525,-0.1847677409380866,0.43676475768555484,FALSE
abundance,abundance_pooled_bmp,guild_assigned_only,all_grassland,rotational_grazing,0.02508896478711077,-0.3581204821036144,0.424850100216893,FALSE
abundance,abundance_pooled_bmp,guild_assigned_only,all_grassland,stream_exclusion_and_buffers,0.1276151072874409,-0.18558147979683745,0.43881019172455765,FALSE
